lat,lon,ele
-33.380972811,-70.75522204,478.104
-33.379858984,-70.753301247,474.884
-33.379153326,-70.75092645,477.67
-33.378043065,-70.749001611,476.764
-33.375822585,-70.745152331,480.473
-33.37401261,-70.740847734,483.029
-33.373295611,-70.738938127,480.976
-33.371861712,-70.735119588,484.867
-33.370393308,-70.732241694,483.543
-33.36929996,-70.729849268,487.0
-33.368576423,-70.727946614,486.593
-33.367853032,-70.726044133,488.553
-33.364895261,-70.720306195,485.039
-33.363431884,-70.716968864,487.267
-33.362346034,-70.714114622,487.362
-33.359733233,-70.709795411,483.422
-33.357843921,-70.707378741,491.422
-33.356757559,-70.704524086,486.807
-33.354159251,-70.699735552,488.928
-33.351922486,-70.695898156,487.337
-33.351213718,-70.693526761,494.037
-33.349442205,-70.68967377,595.21
-33.347571541,-70.686326026,595.211
-33.346481959,-70.683011265,539.756
-33.34575927,-70.680645449,539.902
-33.34542738,-70.678296184,503.923
-33.345494557,-70.675960892,503.578
-33.345999306,-70.672702442,507.545
-33.34765591,-70.670427879,504.576
-33.348512197,-70.668588376,503.572
-33.350852206,-70.669154689,494.975
-33.351576716,-70.671056983,495.39
-33.352663513,-70.673910404,493.379
-33.35260063,-70.675780727,495.241
-33.35371875,-70.677699022,495.0
-33.354018093,-70.680520768,494.0
-33.354742446,-70.682423122,491.699
-33.356238232,-70.684824733,498.942
-33.356568931,-70.686711351,492.943
-33.358064448,-70.689112712,495.194
-33.35954406,-70.691981701,496.684
-33.359858965,-70.694336184,489.39
-33.360614389,-70.695302777,492.231
-33.361369741,-70.696269374,494.47
-33.362833254,-70.699605853,492.0
-33.363588426,-70.700572279,492.913
-33.365051672,-70.703908573,495.743
-33.366483441,-70.708180624,491.209
-33.368339429,-70.711531824,490.022
-33.369062904,-70.713433807,492.227
-33.369817672,-70.714399788,488.344
-33.371264413,-70.71820366,489.0
-33.371280046,-70.717735643,489.152
-33.369802001,-70.714867778,489.661
-33.369440291,-70.713916787,489.929
-33.368716805,-70.712014853,490.634
-33.366876581,-70.708195762,490.495
-33.365035962,-70.704376456,494.213
-33.363557097,-70.701508017,493.0
-33.36284893,-70.699138039,491.974
-33.360992074,-70.695786099,494.474
-33.359528376,-70.692449478,492.814
-33.358804284,-70.690547233,493.295
-33.358080101,-70.68864498,496.0
-33.356663185,-70.683905082,492.981
-33.356332446,-70.682018704,493.01
-33.35527748,-70.678230256,492.628
-33.354946699,-70.676344066,498.161
-33.355718064,-70.67684352,495.736
-33.356835781,-70.67876142,494.753
-33.357953431,-70.680679252,493.572
-33.359055232,-70.683064531,492.0
-33.360518971,-70.686400685,493.132
-33.361636222,-70.688318188,495.726
-33.362706416,-70.691638519,492.54
-33.364940326,-70.695473102,495.064
-33.365994571,-70.699261116,495.179
-33.366718233,-70.701162843,498.186
-33.367426126,-70.703532355,495.208
-33.369203725,-70.70922244,491.734
-33.369895905,-70.712060032,492.406
-33.371327008,-70.716331654,491.394
-33.372003382,-70.719637498,489.452
-33.373025716,-70.724362714,490.813
-33.374472108,-70.728166605,485.36
-33.375191516,-70.730525672,486.994
-33.376639105,-70.734780776,506.12
-33.377706819,-70.737196862,570.862
-33.379462362,-70.742459566,482.748
-33.380179436,-70.744368999,479.103
-33.381630807,-70.747718152,476.429
-33.383065232,-70.751538439,481.496
-33.38339333,-70.753430183,478.511
-33.384084625,-70.756271894,479.718
-33.383298899,-70.75624397,476.935
-33.382198975,-70.753857036,479.802
-33.381118112,-70.750997171,478.59
-33.380025123,-70.748602133,479.058
-33.378539255,-70.746193077,477.219
-33.377822135,-70.744283147,481.161
-33.376729339,-70.741888855,479.787
-33.375995085,-70.740449558,481.36
-33.375278073,-70.738540283,481.0
-33.37382695,-70.735192284,507.798
-33.37345122,-70.734707798,488.372
-33.372031047,-70.730878823,484.984
-33.370919653,-70.728502938,485.3
-33.36868649,-70.724668631,489.729
-33.367585423,-70.722283045,488.152
-33.366877556,-70.719912318,487.556
-33.364659246,-70.715609135,486.388
-33.363542085,-70.713691502,488.217
-33.361354627,-70.708451571,486.645
-33.359859277,-70.706050357,488.493
-33.359135171,-70.704147566,490.251
-33.358048949,-70.701293347,488.0
-33.356206798,-70.697472304,491.033
-33.355482507,-70.695569432,487.987
-33.354742385,-70.69413453,492.052
-33.352899779,-70.690313126,492.177
-33.352175298,-70.688410159,496.108
-33.350721632,-70.68552907,497.636
-33.349608759,-70.683146784,490.817
-33.347401664,-70.677911916,497.022
-33.345557837,-70.674089696,506.267
-33.346298578,-70.67552503,502.385
-33.347023412,-70.677428161,497.716
-33.348886415,-70.680781039,491.982
-33.349620617,-70.682680478,492.938
-33.351088597,-70.686478458,492.158
-33.352175298,-70.688410159,496.108
-33.353655813,-70.691280174,492.511
-33.354364494,-70.693651062,494.61
-33.35586045,-70.696052888,489.328
-33.356222585,-70.697004288,490.419
-33.357686807,-70.700341955,490.307
-33.358788837,-70.702728107,490.883
-33.360614797,-70.707016929,490.371
-33.361323139,-70.709387781,485.656
-33.363557808,-70.713223358,488.396
-33.36656284,-70.71755654,489.499
-33.368387539,-70.721844479,488.0
-33.369111048,-70.723746891,489.2
-33.370227647,-70.725664028,488.32
-33.371705776,-70.728532246,483.897
-33.374257867,-70.734263857,485.05
-33.375329805,-70.737130171,498.108
-33.377515225,-70.741917603,479.005
-33.379307947,-70.746691967,481.017
-33.380025123,-70.748602133,479.058
-33.381806041,-70.753843041,478.999
-33.382104397,-70.756671113,476.433
-33.382811453,-70.75904428,477.121
-33.383895592,-70.761900468,475.337
-33.384932426,-70.766164197,473.954
-33.385230685,-70.768993239,475.0
-33.385544662,-70.771353322,474.956
-33.385858647,-70.77371348,474.67
-33.385748112,-70.776999331,473.447
-33.385700709,-70.778407709,472.79
-33.385244453,-70.780272342,472.863
-33.383295014,-70.779735889,473.007
-33.381754139,-70.778743038,472.0
-33.378671444,-70.776757009,472.311
-33.377932399,-70.775321095,474.599
-33.375651348,-70.772891696,472.0
-33.373385705,-70.769992201,474.16
-33.371497208,-70.767575667,476.508
-33.369290058,-70.763253088,474.524
-33.367787336,-70.761309969,475.726
-33.365942963,-70.757940177,476.605
-33.364440322,-70.75599738,475.994
-33.362562011,-70.753569028,475.341
-33.360256845,-70.752066182,478.0
-33.35831424,-70.750153175,479.962
-33.356831883,-70.748190494,477.983
-33.355375976,-70.745295786,480.251
-33.354257307,-70.743376532,479.431
-33.35318646,-70.740049784,479.387
-33.352083585,-70.737661204,478.499
-33.350223858,-70.734305419,480.597
-33.349515091,-70.731931153,481.758
-33.348081419,-70.727651765,480.504
-33.347372471,-70.72527773,479.0
-33.346301087,-70.721951077,479.672
-33.345592074,-70.719577083,481.287
-33.344157945,-70.7152981,479.102
-33.343464829,-70.712455496,481.709
-33.342409058,-70.70866049,483.553
-33.341715769,-70.705818186,483.177
-33.340659845,-70.702023476,482.269
-33.340313133,-70.70060238,483.106
-33.339651889,-70.696823334,487.096
-33.339353147,-70.693997129,490.201
-33.339486013,-70.691633345,507.516
-33.339720643,-70.689692918,563.605
-33.340203439,-70.68489998,734.618
-33.340705618,-70.683034087,732.318
-33.341415139,-70.681248554,661.245
-33.342851007,-70.681820339,623.921
-33.343936248,-70.684669334,633.717
-33.34465969,-70.686568671,656.717
-33.346050376,-70.689469868,620.15
-33.346330675,-70.690915492,550.512
-33.346941874,-70.693327943,489.019
-33.347966271,-70.696211566,481.527
-33.348643449,-70.699520142,485.0
-33.349714702,-70.702844326,487.267
-33.350439227,-70.704747997,483.365
-33.351526259,-70.707603918,483.684
-33.3518728,-70.709024225,486.277
-33.352943782,-70.712348346,486.923
-33.353620673,-70.715657682,483.0
-33.354707369,-70.718513876,484.196
-33.356108518,-70.723727583,482.175
-33.357226725,-70.725646325,485.684
-33.358691078,-70.728985596,484.348
-33.360171054,-70.731856041,484.682
-33.360501414,-70.733745368,483.906
-33.361981183,-70.736615708,483.819
-33.363468343,-70.739024563,482.512
-33.364927053,-70.741914319,481.0
-33.366030261,-70.743846712,486.912
-33.367492671,-70.746734761,480.451
-33.368551012,-70.750073166,476.903
-33.370805151,-70.753890019,475.899
-33.372239974,-70.757713353,475.562
-33.372957448,-70.759625364,476.119
-33.374034087,-70.762493328,476.522
-33.375055409,-70.767229388,476.394
-33.375746856,-70.770074045,471.872
-33.374928067,-70.770985981,473.641
-33.374204697,-70.769080272,475.957
-33.37311962,-70.766221719,476.631
-33.372037857,-70.76335913,473.734
-33.370894078,-70.762372506,475.763
-33.369817891,-70.759503741,474.787
-33.369083534,-70.758061956,473.701
-33.368366152,-70.756149911,475.123
-33.367256264,-70.754222772,476.055
-33.365742343,-70.751386866,477.675
-33.363498801,-70.748462012,478.537
-33.362787331,-70.746544589,479.966
-33.360562887,-70.743149773,481.035
-33.359851832,-70.741233422,480.739
-33.358373379,-70.738360972,484.085
-33.357633226,-70.736925474,480.932
-33.356168686,-70.733585482,481.512
-33.355050247,-70.731666441,482.182
-33.353585442,-70.728327503,480.092
-33.352876745,-70.725952994,484.203
-33.351395666,-70.723081374,478.088
-33.350671015,-70.721176788,481.0
-33.349962203,-70.718803503,481.402
-33.349237449,-70.716898938,482.836
-33.348576374,-70.713119897,483.357
-33.347520964,-70.709326038,485.502
-33.346859762,-70.705547658,484.009
-33.3465769,-70.702253334,484.964
-33.345489454,-70.699396958,487.87
-33.344796343,-70.696556066,484.092
-33.344236111,-70.693196044,500.848
-33.344014155,-70.690802596,580.134
-33.343841908,-70.687932152,680.623
-33.34466092,-70.687029003,662.522
-33.345629111,-70.689926532,594.703
-33.346618221,-70.692359525,501.277
-33.347257277,-70.693839548,487.748
-33.34834452,-70.696695247,480.933
-33.349463426,-70.698614439,486.0
-33.350188163,-70.700518204,483.586
-33.351669161,-70.70338914,484.217
-33.352787743,-70.705308065,488.0
-33.354630695,-70.709130539,484.572
-33.355733065,-70.711517496,480.953
-33.357181545,-70.715324394,485.122
-33.358252074,-70.718648096,482.906
-33.360487712,-70.722484766,483.566
-33.361573765,-70.72533989,484.666
-33.363840346,-70.728239,484.455
-33.364926067,-70.73109387,484.266
-33.366780962,-70.734447907,483.424
-33.368257466,-70.736865292,485.753
-33.369721949,-70.739748676,484.0
-33.37122557,-70.741687588,483.513
-33.373105097,-70.744111314,478.342
-33.374180785,-70.746977167,479.023
-33.375667109,-70.74938702,477.124
-33.37752339,-70.752739467,479.126
-33.379024991,-70.754680897,473.851
-33.381271131,-70.758050394,479.0
-33.381632545,-70.759002551,476.532
-33.383109748,-70.761872777,478.673
-33.384586823,-70.764742895,475.0
-33.386095165,-70.766674531,473.971
-33.38719483,-70.769061527,473.901
-33.386000635,-70.769489784,474.902
-33.384853557,-70.76851034,474.809
-33.383329105,-70.767047818,473.397
-33.382197475,-70.765598828,474.911
-33.381065701,-70.764149785,477.0
-33.379147486,-70.762673007,474.515
-33.377637951,-70.760740531,476.497
-33.376505684,-70.759291028,478.391
-33.375019818,-70.756879337,478.154
-33.373910109,-70.754952631,475.575
-33.372800404,-70.75302608,476.188
-33.37050141,-70.750614899,474.195
-33.36940811,-70.748218248,480.946
-33.368332273,-70.745351266,479.004
-33.366849674,-70.742936975,486.049
-33.365728514,-70.741475716,482.195
-33.364643389,-70.739073092,481.528
-33.36391411,-70.737628565,482.488
-33.362044549,-70.734740862,483.024
-33.361730057,-70.732382994,483.447
-33.360974358,-70.731416566,484.949
-33.359132418,-70.727594348,481.596
-33.357652312,-70.724723864,481.003
-33.35655,-70.722336627,483.659
-33.354345122,-70.717561697,481.921
-33.352518012,-70.713270379,490.044
-33.350296436,-70.708963603,485.318
-33.349225169,-70.705639108,485.763
-33.346987105,-70.701800276,484.487
-33.345883665,-70.699412241,485.406
-33.344812289,-70.696087749,485.705
-33.344204317,-70.693670913,492.649
-33.343277915,-70.690289333,630.897
-33.342299509,-70.687857327,698.273
-33.341781284,-70.683578542,679.952
-33.340698874,-70.68119325,693.159
-33.339957564,-70.677918078,664.971
-33.338759191,-70.675566576,649.274
-33.338335887,-70.67417206,592.225
-33.338724182,-70.67465212,602.003
-33.339535208,-70.676525833,661.607
-33.340695486,-70.680272187,664.972
-33.341421565,-70.68309022,693.955
-33.341743835,-70.684974325,691.905
-33.342371154,-70.686908133,711.582
-33.343313622,-70.689813861,645.528
-33.343913259,-70.692227854,536.938
-33.344622577,-70.69321489,496.782
-33.345206619,-70.696103242,486.256
-33.346325853,-70.698022795,477.89
-33.347839199,-70.699957689,484.0
-33.348532097,-70.702798192,484.947
-33.349651093,-70.704717595,487.711
-33.350013459,-70.705669582,487.971
-33.351494631,-70.708540677,488.366
-33.352959668,-70.711879895,483.583
-33.353306041,-70.713300314,488.101
-33.355180611,-70.71618633,484.653
-33.355889151,-70.718558633,486.151
-33.357369467,-70.721429183,486.385
-33.358487504,-70.723347737,487.474
-33.359573716,-70.726203293,484.668
-33.360675689,-70.728590256,484.243
-33.362533184,-70.731943486,484.122
-33.363241273,-70.734315734,482.154
-33.365426726,-70.739105428,482.52
-33.367633063,-70.74296923,482.495
-33.368314812,-70.745821915,479.067
-33.369801564,-70.748232494,480.169
-33.37051886,-70.750144058,474.1
-33.372015852,-70.752995455,477.541
-33.373467463,-70.756348095,476.147
-33.374184915,-70.758259811,474.33
-33.37563963,-70.761609884,475.661
-33.376756216,-70.763528808,475.359
-33.37900489,-70.766897038,475.099
-33.379727934,-70.768802022,472.994
-33.381205586,-70.771673159,472.036
-33.382305789,-70.774061129,472.187
-33.380339943,-70.773993462,475.0
-33.378452963,-70.77157797,468.276
-33.377682137,-70.771081224,474.344
-33.376140333,-70.770087675,474.105
-33.373827067,-70.76859704,476.383
-33.371890913,-70.767589355,477.678
-33.37036636,-70.766122699,474.694
-33.368470976,-70.764164162,475.505
-33.368129142,-70.762736982,477.95
-33.3666264,-70.760793821,477.119
-33.365533332,-70.758395433,476.938
-33.365208599,-70.756498311,476.0
-33.363381357,-70.75265895,475.753
-33.361858307,-70.750282482,478.305
-33.360080122,-70.745489294,479.761
-33.358603357,-70.743069046,477.878
-33.356009376,-70.738274464,483.021
-33.355269057,-70.736838709,478.019
-33.353804341,-70.733501064,481.696
-33.351944898,-70.73014311,479.999
-33.35122023,-70.728238204,482.792
-33.350889784,-70.72634813,478.623
-33.349046003,-70.722523682,480.048
-33.347942777,-70.720135215,481.422
-33.346082514,-70.716779219,485.0
-33.345767947,-70.714420555,483.851
-33.345090845,-70.711109655,485.995
-33.344365767,-70.709204951,483.862
-33.342883557,-70.706332514,485.368
-33.34258489,-70.703505764,483.685
-33.341182342,-70.698290568,487.114
-33.34012641,-70.694496611,489.885
-33.33941763,-70.692584908,496.276
-33.338621362,-70.688691237,611.38
-33.337707444,-70.686238177,705.014
-33.336536079,-70.681888104,764.324
-33.336270517,-70.680449063,784.473
-33.335537414,-70.678097871,745.479
-33.335151093,-70.67808015,731.472
-33.335053209,-70.680875006,767.304
-33.334926116,-70.682298619,755.349
-33.335451901,-70.684723441,700.71
-33.335560248,-70.687147891,633.332
-33.335410367,-70.689050046,580.079
-33.335934013,-70.691955271,503.25
-33.336936802,-70.695309418,489.055
-33.337299563,-70.696261994,487.543
-33.337614144,-70.698620256,488.392
-33.337960852,-70.700041481,484.0
-33.339411738,-70.703851989,483.47
-33.339363652,-70.705258027,482.944
-33.340451747,-70.708115893,482.49
-33.340814443,-70.709068542,484.0
-33.341870315,-70.712863973,484.0
-33.342216914,-70.714285417,481.572
-33.343304733,-70.71714338,482.0
-33.34366729,-70.718096059,482.116
-33.34552809,-70.72145256,483.901
-33.346253083,-70.723357716,478.466
-33.34694601,-70.726200843,480.677
-33.347686957,-70.727637073,480.346
-33.348774232,-70.730494927,481.128
-33.3494511,-70.73380726,481.0
-33.349813465,-70.734759927,481.0
-33.35015982,-70.736181661,479.721
-33.351214921,-70.739977855,478.656
-33.352285937,-70.74330503,479.0
-33.353799072,-70.745238892,479.399
-33.355208743,-70.749085523,479.459
-33.355949887,-70.750067099,476.279
-33.356721468,-70.751928318,477.942
-33.358617228,-70.753886543,478.022
-33.36013726,-70.755359058,477.0
-33.362425696,-70.75733258,476.291
-33.364713962,-70.759306087,478.442
-33.365875025,-70.75982228,478.054
-33.368163019,-70.761795735,475.742
-33.370092112,-70.762812763,471.084
-33.372757913,-70.765268877,476.966
-33.373906749,-70.766249194,472.433
-33.376188046,-70.768679034,474.234
-33.378091357,-70.770625319,473.251
-33.379994281,-70.772571327,473.021
-33.381880972,-70.774986587,472.277
-33.382242422,-70.775939117,473.499
-33.381408524,-70.777320809,474.755
-33.377884696,-70.776730083,474.824
-33.375949254,-70.775723305,472.769
-33.37478456,-70.775213046,473.534
-33.372864321,-70.773736234,472.279
-33.371321459,-70.772742435,473.0
-33.369006571,-70.771251502,469.934
-33.368250833,-70.77028465,472.297
-33.366320534,-70.769267827,473.687
-33.365193144,-70.767809747,470.689
-33.364048704,-70.766822677,474.677
-33.362938323,-70.764893845,474.879
-33.361418043,-70.763420805,475.072
-33.360324902,-70.761021482,474.17
-33.359197514,-70.759563804,475.0
-33.358463056,-70.758121418,475.066
-33.356994265,-70.755236902,479.185
-33.356259892,-70.753794786,476.803
-33.354720217,-70.750977199,477.007
-33.35364107,-70.749020074,479.0
-33.352616207,-70.745196121,479.297
-33.351891575,-70.743290726,477.963
-33.351166913,-70.741385308,479.198
-33.350836537,-70.739494346,478.189
-33.350111818,-70.737588959,481.488
-33.349008599,-70.735199948,478.841
-33.347921307,-70.732341855,477.431
-33.346817874,-70.729952759,478.089
-33.346092912,-70.7280474,476.066
-33.344626757,-70.724705465,480.313
-33.343112314,-70.722770377,478.871
